"","x"
"PRR3",0.99018308080808
"INTS6",0.99018308080808
"URB1",0.99018308080808
"DONSON",0.99018308080808
"ZEB2",0.99018308080808
"GMDS-AS1",0.99018308080808
"COG5",0.99018308080808
"LIPT2",0.99018308080808
"CCT6B",0.99018308080808
"MEIS3",0.99018308080808
"CTD-3195I5.1",0.99018308080808
"AC159540.1",0.99018308080808
"RAB3GAP1",0.99018308080808
"TRMT44",0.99018308080808
"UBTD2",0.99018308080808
"NUDT1",0.99018308080808
"LRRC17",0.99018308080808
"CBWD6",0.99018308080808
"TRIM32",0.99018308080808
"PDSS1",0.99018308080808
"VSIG2",0.99018308080808
"MAPKAPK5-AS1",0.99018308080808
"ZNF268",0.99018308080808
"SPRED1",0.99018308080808
"SLC30A4",0.99018308080808
"ADAMTS17",0.99018308080808
"LINC00324",0.99018308080808
"IL12RB1",0.99018308080808
"PEG3",0.99018308080808
"ZNF587B",0.99018308080808
"FAM173B",0.990183080808081
"AMICA1",0.990183080808081
"SECTM1",0.990183080808081
"EXO5",0.990183080808081
"SSX2IP",0.990183080808081
"STX6",0.990183080808081
"ACVR2B",0.990183080808081
"SRPK2",0.990183080808081
"HSPB2",0.990183080808081
"CTD-3203P2.2",0.990183080808081
"XXbac-BPG181B23.7",0.990183080808081
"FOXJ2",0.990183080808081
"HEATR3",0.990183080808081
"YBX2",0.990183080808081
"ZKSCAN5",0.990183080808081
"SPAG16",0.990183080808081
"SMARCAL1",0.990183080808081
"GPRASP2",0.990183080808081
"SPATA5L1",0.990183080808081
"PLEKHG2",0.990183080808081
"TNC",0.990183080808082
"NARS2",0.990183080808082
"DMPK",0.990183080808082
"ANKIB1",0.990183080808082
"RP2",0.990183080808082
"ANKRD49",0.990183080808082
"DTWD2",0.990183080808082
"VAMP1",0.990183080808082
"PRCD",0.990183080808082
"TTC9C",0.990183080808082
"SRM",0.990252894923298
"DPM3",0.990273622527937
"C11orf73",0.990337598679702
"ZRANB2",0.990388895726708
"STEAP4",0.99040066545803
"PRRC2B",0.99040775681803
"ATF7IP2",0.990445727325388
"CNST",0.990449411908815
"DEFB1",0.990477950801812
"FBRSL1",0.990493841473763
"PDAP1",0.990510774729128
"RP11-611L7.1",0.990525687060352
"GTF2E2",0.990525687060352
"GLTPD1",0.990548498779447
"OLFML3",0.990550286711576
"ATRN",0.99055044335951
"RIOK3",0.990588418883611
"PPFIBP1",0.990615646049979
"TERF2",0.990625648028186
"CRCP",0.990625648028186
"USP13",0.990625648028187
"EHD1",0.990625648028187
"KIAA0020",0.990625648028187
"ARHGAP10",0.990625648028188
"TTC39B",0.990625648028188
"SNRNP27",0.990625648028188
"FETUB",0.990628205983282
"MEN1",0.990651193321175
"COMTD1",0.990673864904009
"GSTZ1",0.990678702828677
"EXT1",0.990706744403359
"MGAT2",0.990713624627165
"PIPOX",0.990736981559006
"ARAF",0.990767321143143
"GRINA",0.990772398335019
"ISOC1",0.990794318836783
"CMTM8",0.990810169001259
"TMEM87A",0.990825912183055
"WIZ",0.990825912183055
"NAA38",0.990899007515326
"RFC2",0.990899007515327
"SH3BP5",0.990901672252478
"FOXA1",0.990901672252478
"LAMA4",0.990901672252478
"ANKFY1",0.990901672252479
"NANS",0.99093525854954
"TRIM25",0.991029568590102
"SLC35A4",0.991044700276319
"MT1M",0.991050125340981
"AP1G1",0.991079171832066
"BTN3A1",0.991079171832066
"SAMD8",0.991079171832066
"CTC-228N24.3",0.991079171832066
"TFRC",0.991079171832067
"KLHL8",0.991079171832067
"C1orf56",0.991079171832067
"CRIM1",0.991079171832067
"DMTF1",0.991079171832067
"PRSS8",0.991096168859996
"CP",0.991121529631499
"HGFAC",0.991164888122449
"ST5",0.991177594162536
"ZDHHC18",0.991239388329039
"MT1E",0.991264475559757
"DYNLL2",0.991349901037612
"AZGP1",0.99142960705943
"RASIP1",0.991440615835777
"G3BP2",0.991570226807957
"CNN3",0.991578145092571
"SLC39A9",0.991611623390075
"RP11-635N19.1",0.991628383087303
"INO80",0.991681766546933
"UBR3",0.991685100630975
"SLC25A16",0.991685100630976
"UBQLN4",0.991707851023942
"SERTAD1",0.991707851023942
"HP1BP3",0.991708384605313
"TMEM176B",0.991758227328319
"PRKRIP1",0.991836795407794
"SYVN1",0.991850253294338
"ATP6V1E1",0.991870558792267
"RPS15",0.991916227686034
"CYP4F11",0.991926150422562
"ICA1",0.991959444397127
"MAST3",0.991981880093763
"ADRM1",0.991991762669791
"POLE4",0.992003698159288
"CTNNB1",0.992074466123171
"CIR1",0.9920955150761
"SLC25A37",0.9920955150761
"SHARPIN",0.992134308220961
"FOXA3",0.992179975200933
"KRT8",0.992187628193602
"CTC-505O3.2",0.992202359535661
"GOLGA7",0.992240085191455
"CISH",0.992299104009043
"HLA-DQB1",0.992318675830715
"PSMC3",0.992344878909472
"TPRN",0.992402658515614
"SLC12A8",0.992410714285713
"ZSCAN29",0.992410714285713
"TBC1D7",0.992410714285714
"TTF1",0.992410714285715
"ZNF691",0.992410714285715
"CCBE1",0.992646313485078
"CNOT7",0.992646313485079
"NUDT9",0.992712358887933
"HOGA1",0.992719136050943
"ZZZ3",0.992760068217833
"FBXW8",0.992836152316192
"CRIP1",0.992836152316192
"ABHD1",0.992836152316192
"C17orf59",0.992836152316193
"ARHGAP15",0.992836152316193
"LUM",0.9928460608597
"STIP1",0.992892594210457
"NDUFS3",0.992932179067173
"RP11-403I13.5",0.992952722900819
"ID3",0.993005035816999
"IGSF23",0.993007584660349
"VCAM1",0.993032208854209
"TNS3",0.993036119064636
"RP11-349A22.5",0.993052685461708
"SMARCB1",0.993054795591962
"CNN2",0.993107962567893
"NFKBIB",0.993148437060774
"ZCCHC11",0.993148437060774
"SLC4A4",0.993148437060775
"NR1H3",0.993162365812533
"CUTA",0.993208389196868
"POLR1D",0.993212204694771
"MTRR",0.99321476782446
"RAPGEF4",0.99321476782446
"DAB2",0.993214767824461
"HLA-DRA",0.99328340754522
"REEP4",0.99332691837732
"CAMLG",0.993326918377322
"CC2D1B",0.993326918377322
"KANK2",0.993326918377322
"RNMTL1",0.993326918377322
"PLS1",0.993326918377322
"ELP5",0.993326918377322
"MTHFD1",0.993333002672919
"NCOA2",0.993379537129536
"MRPS36",0.993394614425254
"TPMT",0.993409469504682
"SSU72",0.993423169328355
"EI24",0.993437790526096
"CLN3.1",0.993462972138526
"GNG5",0.993472864592885
"RDH16",0.993478068732893
"CAPS",0.993508526194615
"RBL2",0.993525176154914
"KIF16B",0.993538996176983
"DUS1L",0.993581874240591
"ZNF655",0.993643651708272
"ARFIP2",0.993643651708272
"ELF3",0.993717384227339
"NFIC",0.993739137220752
"PPP1R10",0.99375338048894
"TUFM",0.993754275814785
"ALDH1A1",0.993769584991738
"TRIAP1",0.993794943355354
"SMG5",0.993894579602406
"SLC35F5",0.993914911747859
"DHX58",0.99391491174786
"RUSC1",0.9939447828942
"PLCG1",0.9939447828942
"DDX51",0.993944782894201
"CCNL2",0.993971043810776
"CSTF2T",0.994069063652396
"CDC123",0.994069063652396
"CEP104",0.994069063652397
"PTRF",0.994069063652397
"RBP1",0.994099483647573
"PON3",0.994099952738478
"FBP1",0.99411809904157
"MRPL28",0.994226339047775
"RPS24",0.994274342354107
"DOCK6",0.994281083426544
"TSTA3",0.994298995452788
"PQLC2",0.994349580460691
"YTHDC1",0.994349580460692
"TMEM127",0.994402732683983
"DDRGK1",0.994512686121226
"PLD3",0.99453869543993
"ZFX",0.994581513897379
"NRBP1",0.994589044147694
"ANG",0.994701143720386
"DOT1L",0.994774008436822
"VPS35",0.994774008436823
"SREK1",0.994774008436823
"POM121",0.994784296163607
"SLC22A10",0.994814365365766
"CCT5",0.99481895323914
"MTO1",0.994833863728351
"ABAT",0.994874090486487
"ABCA5",0.994944698828221
"IPO13",0.994985609484775
"VPS4A",0.995038043768847
"ANXA5",0.995081637423405
"PSMD13",0.995153508188315
"MED16",0.995157018234182
"CLASRP",0.995164751234703
"SMIM19",0.99526494037505
"UGP2",0.995315309030959
"PSMC4",0.995351443178397
"NAP1L1",0.995353956967058
"TOP3B",0.995359505599966
"TIMM10B",0.995359505599966
"MAPK8",0.99536457316239
"AARS",0.995408873502006
"SLC25A42",0.995424875149245
"GIT2",0.995448530794499
"CLTC",0.995585720632856
"TENC1",0.995615398171515
"LAMTOR5",0.99566104014017
"SYMPK",0.995673600765941
"PRKAB2",0.995708162674897
"CREB1",0.995752164502164
"FAM199X",0.995752164502164
"MAPKBP1",0.995752164502164
"C1GALT1",0.995752164502164
"PRKD3",0.995752164502164
"DLG5",0.995752164502164
"MIB1",0.995752164502164
"ZNF337",0.995752164502164
"ZNF814",0.995752164502164
"PNPLA3",0.995752164502164
"DARS2",0.995752164502164
"MINA",0.995752164502164
"DAXX",0.995752164502164
"BRCC3",0.995752164502164
"NAA35",0.995752164502164
"ELK3",0.995752164502164
"KIAA0895L",0.995752164502164
"GTF2H3",0.995752164502165
"PIGL",0.995752164502165
"STK36",0.995752164502165
"TRAF3IP1",0.995752164502165
"ZNF717",0.995752164502165
"RALGAPA1",0.995752164502165
"TGFB3",0.995752164502165
"NPIPB4",0.995752164502165
"TMEM170A",0.995752164502165
"GPATCH8",0.995752164502165
"ARHGEF11",0.995752164502165
"OPN3",0.995752164502165
"PGBD2",0.995752164502165
"C9orf85",0.995752164502165
"FAM216A",0.995752164502165
"ALOX5AP",0.995752164502165
"SFT2D3",0.995752164502165
"UBN2",0.995752164502165
"C19orf73",0.995752164502165
"RP11-469M7.1",0.995752164502165
"TIPARP-AS1",0.995752164502165
"MRPL36",0.995777080434219
"SCAMP3",0.995807210674776
"DNAJC1",0.995836632112998
"TXNDC17",0.995841536054806
"SKIV2L",0.99585601472445
"SDHA",0.995915113184505
"ZC3H15",0.995925746331591
"ADCY6",0.995925746331591
"MYO10",0.995925746331591
"ZC3H3",0.996046850482493
"IPO9",0.996055611351101
"CPSF1",0.996096690940654
"MRPS18B",0.996117327021232
"RPAIN",0.996131560178967
"MAF",0.996143152443986
"THAP7",0.996231853854231
"SLC25A44",0.996269980761526
"RNF7",0.996297328148878
"PPARGC1A",0.996378361278911
"CNNM3",0.996412923510181
"ASB13",0.996416116739806
"C1orf122",0.996433712227816
"H2AFV",0.996478083205663
"TMEM261",0.996480161610421
"IL7R",0.996482915632476
"ATHL1",0.996487724571929
"UBL4A",0.996558721450964
"NUDT7",0.996568152083564
"MTG2",0.996568152083564
"PTRHD1",0.996589996390838
"MAP3K3",0.996616124675461
"WBP1L",0.996622058553267
"ALDOA",0.996624322088016
"SH3BGRL3",0.996706203792523
"LINC00116",0.996797927347802
"TOMM7",0.996859736980387
"SIRT2",0.996889106279505
"MYCBP2",0.996919366561443
"UBQLN1",0.996966066563768
"PKIG",0.996990187612945
"AIP",0.996996356423945
"HM13",0.997023146194517
"ATOX1",0.997029491204538
"CLCN7",0.99705375776758
"MOCOS",0.997168119222111
"ITPR2",0.997177685424722
"HSPA4",0.997293440121093
"ACP6",0.997325509296186
"THAP5",0.99732914085696
"CYP2D6",0.997358091751115
"SPATA13",0.997363660325916
"ABCC2",0.997383224775237
"ELP2",0.997441746490238
"MAN2B2",0.997497410686403
"ANKS1A",0.997497410686403
"CAMK2N1",0.997517649716165
"RFNG",0.997572078114346
"CDK10",0.997594563771587
"C1orf50",0.997645668678585
"PFN1",0.99764838348568
"GSTM4",0.997665040007179
"DNAJC30",0.997668503728828
"CBX4",0.997668503728829
"BHLHE40",0.997694913003141
"CDC42BPA",0.997762539894953
"BAG6",0.997769973883081
"SREBF2",0.997797909931259
"CAPZA2",0.997852987276675
"FAM3C",0.997864344338377
"MRPL16",0.997865300448036
"SNX14",0.997874547383521
"CDK16",0.997910904726623
"CLYBL",0.997911496020175
"PLOD1",0.997913429692818
"LAPTM4A",0.997945923715504
"RNF10",0.997951315074903
"PLEKHH3",0.997994590497222
"AAMP",0.998056214196584
"POLR3H",0.99808389780578
"COPZ2",0.9981166084391
"ITFG3",0.998125759058694
"VPS29",0.998157945250149
"ITIH2",0.99816633737829
"ECHS1",0.998181398813852
"GHDC",0.99823505474033
"ACBD6",0.998241299045704
"SEC14L1",0.998249375093949
"ACTR3",0.998267316989947
"SLC25A33",0.998316378516325
"CLDN2",0.998344546120426
"PYGO2",0.998350431975644
"TAB3",0.99836075389621
"DAK",0.998371147301108
"CDC26",0.99842813908303
"GALE",0.99846439900187
"ASMTL",0.998499811295811
"PSMA2.1",0.998510339935593
"TNFAIP8L1",0.998541555274614
"RBPMS",0.998583919707194
"ABHD3",0.998584507081342
"MAFB",0.998706509103251
"ARRDC3",0.998762816254023
"FXYD5",0.998810674407757
"C4orf48",0.998823933906206
"BCAT2",0.998823933906207
"NMRAL1",0.99884819622375
"RHOT1",0.99886729468391
"COX7C",0.99888805198273
"ISG15",0.999009373378203
"LOH12CR1",0.999095766616403
"SRBD1",0.999095766616404
"TESK1",0.999095766616404
"TREX1",0.999095766616404
"MARVELD1",0.999095766616405
"CCDC106",0.999103871971445
"PLCXD2",0.999119932403628
"ATG9A",0.999128670515485
"SCGB3A1",0.999143487109906
"RFXANK",0.999240051528835
"UBE2G2",0.99930385907192
"VTN",0.99933827711129
"SMARCE1",0.999366094475141
"DCUN1D4",0.999366154603272
"RRBP1",0.999398183201433
"PTDSS1",0.999472060919774
"SRSF9",0.999546957170994
"TMEM161A",0.999648193530822
"LPXN",0.999655199204088
"LPAR6",0.999655199204088
"ZADH2",0.999712112613258
"SPIRE2",0.999712112613259
"NT5C2",0.999724777537277
"AKAP9",0.999726342170513
"ARHGEF17",0.999776692500464
"MAGIX",0.99980045995671
"RP1-60O19.1",0.999812278343935
"RPS3",0.999920970451861
"NPR2",0.999922448137342
"PITPNB",0.999941668777034
"PCED1A",0.999988645357435
"ZCCHC2",1.00003555615736
"IRF6",1.00004375790396
"DIO1",1.0000953868061
"FBXW7",1.00014378478664
"S100PBP",1.00014378478664
"TMEM161B-AS1",1.00014378478664
"NEMF",1.00014378478664
"PDE9A",1.00014378478664
"COL16A1",1.00014378478664
"PHF12",1.00014378478664
"PARP11",1.00014378478664
"ZNF786",1.00014378478664
"TMEM30B",1.00014378478664
"RP11-830F9.5",1.00014378478664
"KCTD18",1.00014378478664
"GNG7",1.00014378478664
"KIAA1522",1.00014378478664
"TP53BP2",1.00014378478664
"COQ3",1.00014378478664
"RAB2B",1.00014378478664
"PITPNC1",1.00014378478664
"NACC1",1.00014378478664
"NKIRAS1",1.00014378478664
"GPALPP1",1.00014378478664
"ARHGAP27",1.00014378478664
"CDC27",1.00014378478664
"ZGLP1",1.00014378478664
"DUSP5",1.00014378478664
"RAB31",1.00014378478664
"DMWD",1.00014378478664
"TMEM237",1.00014378478664
"FAM229B",1.00014378478664
"VPS33B",1.00014378478664
"RBM15",1.00014378478664
"ASCC1",1.00014378478664
"STAMBP",1.00014378478664
"ZNF195",1.00021041409414
"MRPL18",1.00026221213115
"UGT3A1",1.00039001977658
"MRPL55",1.00040604408599
"FKBP1B",1.00044384313817
"SRP9",1.00046284659911
"SBNO2",1.00058709148736
"SUCLG2",1.00059924102321
"EPHA2",1.00062181635144
"ZBTB16",1.00065003567042
"SH3GLB1",1.00067841682127
"GALT",1.00069835392052
"PPP2R4",1.0007000746256
"TMEM177",1.00072744551218
"CPEB4",1.00072744551218
"MCTS1",1.00073664803501
"DYNLL1",1.00078280601545
"PDIA4",1.00093269964832
"TMEM97",1.00095394836637
"GSTT1",1.00096576711052
"SPCS2",1.00100410828696
"SND1",1.00108858795353
"COL6A1",1.00115661965442
"AKAP17A",1.00116040746778
"CYTH1",1.00119436300213
"TGOLN2",1.0012252601817
"LY6E",1.00122894949545
"SEPT9",1.0013134627071
"PLG",1.00132149529468
"PRPF4B",1.00136347847058
"TPM4",1.00136347847058
"CRTC2",1.00136347847058
"WHAMM",1.00136347847058
"GOLGA5",1.00136347847058
"APOPT1",1.00136347847058
"ANAPC1",1.00136347847058
"ELOVL6",1.00139303543599
"SMLR1",1.0014440008666
"ZNF266",1.00145680561271
"PPHLN1",1.00148830489869
"LAPTM5",1.0014951155846
"SDCCAG3",1.00150097346888
"SCCPDH",1.00150236314699
"RNF114",1.0015033184019
"RPS27A",1.00150892724383
"RNF11",1.00153443322074
"MYL6",1.00156695303084
"SULT2A1",1.00157510831985
"ETNPPL",1.00160322030852
"TSPAN31",1.0016099466853
"AP2M1",1.00166033509517
"AZI2",1.00166579808758
"SCNN1D",1.00169581649129
"RAB10",1.00169581649129
"TIMM10",1.00171984782785
"CBX3",1.00172290362526
"C6orf62",1.00172962062243
"GOPC",1.00179152637486
"SEH1L",1.00179152637486
"ACVR2A",1.00179152637486
"COQ4",1.00183842707117
"SEC13",1.0018739143483
"NSMCE1",1.00188162712338
"EIF5",1.00197160499424
"PSMD5",1.00201991744093
"BCO2",1.00204903812606
"ZFAND6",1.00205681453712
"C1D",1.00207559842017
"TRMU",1.00209231302776
"UBTF",1.00210609431537
"NOP10",1.00210630238759
"FGFR2",1.00210777757186
"GPN3",1.00220060221785
"KANSL1",1.00221948750174
"MRPS9",1.00221948750175
"CDC40",1.00221948750175
"EXTL3",1.00221948750175
"COPS4",1.00221948750175
"UNC93A",1.00221948750175
"PLGRKT",1.00221948750175
"UHRF1BP1L",1.00221948750175
"SNRPD2",1.00223721961021
"RAB40C",1.00226148310564
"CYB5A",1.00228225204844
"C11orf54",1.0022879481667
"ABHD10",1.00229219780074
"ENY2",1.00232536872744
"SORBS3",1.00236020414045
"EXD3",1.00237092263517
"TRAPPC2L",1.00238004875688
"ITSN2",1.00238897596656
"LEPROT",1.00238897596656
"C14orf119",1.00238897596656
"HIRA",1.00238897596656
"ELAVL1",1.00240443165683
"ATPAF1",1.00243728742358
"NAT10",1.00247577238112
"HSBP1L1",1.00254576045876
"TGDS",1.00254786045029
"MATN2",1.00254786045029
"SLC35E1",1.00254786045029
"ESYT1",1.00267710039465
"ATP6V0E1",1.00272685680445
"HLF",1.00272735336179
"FRA10AC1",1.0027291458171
"SUB1",1.00273796956666
"NOTCH1",1.00282433030022
"TSTD1",1.00283448405645
"NAB1",1.00291241496599
"LMF2",1.00295355934402
"SPSB3",1.0029550982003
"MTIF3",1.00300792935869
"SLC25A11",1.00304571767813
"PLEKHG3",1.00304694190047
"TMEM147",1.00304694190047
"IDH3G",1.00311500031829
"AKT1",1.00313683192579
"EMD",1.00314415166639
"BLOC1S4",1.00320218598997
"NUP188",1.00320597025714
"CLIC1",1.00322539936682
"TNFAIP1",1.00327652411901
"ATP5G3",1.003307005242
"GABARAPL2",1.00330847099477
"FAM160A2",1.0033370896307
"RABAC1",1.00333899679807
"ZNF146",1.00336346915311
"PARP9",1.00337775126206
"SENP6",1.00344911123199
"DMRTA1",1.00345299016657
"GNS",1.00349539996055
"GRSF1",1.00356330913293
"MUC6",1.00356921000535
"DGAT2",1.00359544568936
"SNRK",1.00363271736997
"CAMSAP3",1.00364731578687
"NDUFB11",1.00371586599898
"TMEM57",1.00372451111448
"ZMYND11",1.00375610548869
"IRF2BPL",1.00377068700302
"NUDT16",1.00379598431415
"PRCC",1.00382371957047
"TARBP2",1.00382371957047
"ATXN7L3B",1.00382371957047
"LYNX1",1.00384881361087
"ZNF335",1.00386197913059
"VMP1",1.00387882535036
"ANXA11",1.00394253958986
"GPBP1L1",1.00395667267315
"TMED7",1.0039791344488
"MALSU1",1.00399038022278
"MSL1",1.0040075023084
"METAP2",1.0040742935632
"CCDC53",1.00408290339797
"SAT1",1.00423714109565
"TCTA",1.00423991173916
"MAML3",1.00427439532944
"CLINT1",1.00430329347908
"MPLKIP",1.00432697731266
"EFTUD2",1.00434131890882
"CRP",1.00441509075575
"DIS3",1.00443993506493
"SNHG12",1.00443993506493
"PPAP2C",1.00443993506493
"MORN2",1.00443993506493
"MITD1",1.00443993506493
"ARID1B",1.00443993506493
"CHMP4B",1.00443993506493
"NUP155",1.00443993506493
"SNX13",1.00443993506493
"ZNF775",1.00443993506493
"RP11-706O15.1",1.00443993506493
"WAS",1.00443993506493
"IKBKB",1.00443993506493
"TTC12",1.00443993506493
"WBP4",1.00443993506493
"RCBTB2",1.00443993506493
"C14orf182",1.00443993506493
"EXD2",1.00443993506493
"NOMO1",1.00443993506493
"TMEM99",1.00443993506493
"FN3K",1.00443993506493
"TNIK",1.00443993506493
"LINC-PINT",1.00443993506493
"ZBTB5",1.00443993506493
"UPF2",1.00443993506493
"TBC1D10C",1.00443993506493
"CCDC43",1.00443993506493
"CTNNBIP1",1.00443993506493
"GMEB1",1.00443993506493
"MLTK",1.00443993506493
"NXPE3",1.00443993506493
"ACTL6A",1.00443993506493
"TRMT10A",1.00443993506493
"RAPGEF2",1.00443993506493
"SEPT8",1.00443993506493
"TULP4",1.00443993506493
"HDAC8",1.00443993506493
"PAG1",1.00443993506493
"CARD9",1.00443993506493
"CHORDC1",1.00443993506493
"LRCH1",1.00443993506493
"PLCB2",1.00443993506493
"NXT1",1.00443993506493
"AGAP5",1.00443993506494
"ZNF160",1.00443993506494
"ZNF865",1.00443993506494
"PLK3",1.00443993506494
"TBC1D8",1.00443993506494
"ACTR8",1.00443993506494
"IFT57",1.00443993506494
"KDM1B",1.00443993506494
"AKIRIN2",1.00443993506494
"FAM122B",1.00443993506494
"PLEKHA2",1.00443993506494
"SUSD3",1.00443993506494
"APOA1-AS",1.00443993506494
"HAUS4",1.00443993506494
"FAM86A",1.00443993506494
"RP11-61A14.3",1.00443993506494
"ULK2",1.00443993506494
"C2CD2",1.00443993506494
"LRRC42",1.00443993506494
"DPY19L1",1.00443993506494
"CIITA",1.00443993506494
"ADSS",1.00443993506494
"BMP4",1.00443993506494
"KCNT2",1.00443993506494
"LTB",1.00443993506494
"AGER",1.00443993506494
"CPNE8",1.00443993506494
"SSTR1",1.00443993506494
"LRP5L",1.00443993506494
"MFNG",1.00443993506494
"S100A8",1.00443993506494
"OSBPL6",1.00443993506494
"GLCE",1.00443993506494
"TWF2",1.00447380984925
"RBFOX2",1.00453167241758
"RPL34",1.00454062091542
"UNKL",1.00456505606937
"AK2",1.0045933104087
"PEX2",1.00459894464269
"MIER2",1.00464473362659
"B4GALT4",1.00464473362659
"MXD3",1.00464473362659
"CHFR",1.00464473362659
"TADA1",1.00464473362659
"PHC3",1.00464473362659
"BUB3",1.00464473362659
"WWP2",1.00467092802154
"BROX",1.00467541981083
"PCMT1",1.00471674349763
"ATP5J2",1.0047307701784
"RASSF7",1.00473994101865
"ERMARD",1.00475577635825
"CGN",1.00479095128489
"PPAPDC1B",1.00479265135953
"TMEM185A",1.00479265135953
"MTRNR2L12",1.00481776472371
"ZNF445",1.00487139047979
"TMEM180",1.00487139047979
"KCTD10",1.00487139047979
"SNTB2",1.00487139047979
"HOMER1",1.00487139047979
"CDADC1",1.00487139047979
"ADPRM",1.00487139047979
"UTY",1.00487139047979
"GABRE",1.00487139047979
"AZI1",1.00487139047979
"RP11-390E23.6",1.00487139047979
"SLC25A13",1.00490393451574
"CD40",1.00490483248635
"C1orf109",1.00491021324355
"RRP15",1.00491021324355
"DES",1.00491021324355
"MKRN2",1.00491021324355
"RTP4",1.00491021324355
"MUC20",1.00491021324355
"CEP57L1",1.00491021324355
"SAMD9L",1.00491021324355
"TSNARE1",1.00491021324355
"RP11-304F15.3",1.00491021324355
"C20orf112",1.00491021324355
"PHF20",1.00491021324355
"C19orf47",1.00491021324355
"SLC1A4",1.00491021324355
"SLC26A6",1.00491021324355
"N4BP2",1.00491021324355
"SPP1",1.00491021324355
"FER",1.00491021324355
"ASNS",1.00491021324355
"CYSLTR1",1.00491021324355
"G6PD",1.00491021324355
"NUDCD1",1.00491021324355
"GLIPR2",1.00491021324355
"GAS8",1.00491021324355
"CD7",1.00491021324355
"TMEM38A",1.00491021324355
"ZNF606",1.00491021324355
"OVGP1",1.00491021324355
"RP11-296O14.3",1.00491021324355
"GNLY",1.00491021324355
"TSEN2",1.00491021324355
"C3orf38",1.00491021324355
"PLXNA1",1.00491021324355
"FAM175A",1.00491021324355
"AC002467.7",1.00491021324355
"SLC25A53",1.00491021324355
"MEGF6",1.00491021324355
"GBP2",1.00491021324355
"EFCAB2",1.00491021324355
"VRK2",1.00491021324355
"SFMBT1",1.00491021324355
"SPICE1",1.00491021324355
"SLC2A9",1.00491021324355
"THAP6",1.00491021324355
"FGFR1",1.00491021324355
"MED21",1.00491021324355
"LINC00672",1.00491021324355
"YPEL2",1.00491021324355
"TRIM65",1.00491021324355
"C18orf21",1.00491021324355
"TJP3",1.00491021324355
"CTC-360G5.9",1.00491021324355
"DNAH6",1.00491021324355
"RIF1",1.00491021324355
"TCTEX1D2",1.00491021324355
"BEST1",1.00491021324355
"BCL7A",1.00491021324355
"RP11-7F17.3",1.00491021324355
"SNTA1",1.00491021324355
"ZMYND12",1.00491021324355
"BCL10",1.00491021324355
"PHTF1",1.00491021324355
"TPRG1",1.00491021324355
"STX3",1.00491021324355
"NCAPD2",1.00491021324355
"TDG",1.00491021324355
"HSD17B1",1.00491021324355
"C18orf8",1.00491021324355
"BCL2",1.00491021324355
"PLAGL2",1.00491021324355
"PDCL3",1.00491021324355
"WDR5B",1.00491021324355
"ANKRA2",1.00491021324355
"SAMD9",1.00491021324355
"ERI1",1.00491021324355
"ZBTB34",1.00491021324355
"GMFB",1.00491021324355
"PCNXL4",1.00491021324355
"SPIRE1",1.00491021324355
"MAP3K7CL",1.00491021324355
"ME3",1.00491021324355
"BAZ1A",1.00491021324355
"TMEM208",1.00502120221831
"CHST15",1.00505721948258
"CLTB",1.00509171355535
"PET112",1.005093850447
"C10orf11",1.00510399176027
"SMS",1.00518834341372
"ECHDC3",1.00519026531481
"FAM114A1",1.00523219186606
"RPL30",1.00524469375099
"IGF2R",1.00525045780593
"INF2",1.00532789758521
"C6orf120",1.00539756033395
"CDKN1C",1.00539756033395
"CACTIN",1.00539756033396
"C9orf64",1.00539756033396
"TCN2",1.00539756033396
"COL5A2",1.00539756033396
"NBAS",1.00541272699772
"PIP4K2B",1.00541272699773
"PNP",1.00541272699773
"AUTS2",1.00541272699773
"GABBR1",1.0054253012706
"GCC1",1.0054253012706
"RP11-395P17.11",1.0054253012706
"ATG4A",1.0054253012706
"TUSC1",1.0054253012706
"SYN1",1.0054253012706
"FLI1",1.00543754956526
"ZNF480",1.00543754956526
"NDUFA8",1.00547085143636
"JUNB",1.00548471228754
"C9orf16",1.00558958440581
"RING1",1.00559321710652
"DDX39A",1.00563031611264
"PDGFRB",1.00565066554658
"TRPM8",1.00565304338613
"RAB28",1.00565304338613
"AP1AR",1.00565304338613
"DNAJC3",1.00565345519664
"CLDN14",1.00565990414381
"MTMR10",1.00568129240122
"GNPTG",1.00575612151012
"HCFC1R1",1.00579972660177
"PPP1R16A",1.00582055210319
"BHMT2",1.00585994969484
"DMKN",1.00590947957577
"SLC9A9",1.00590947957577
"C9orf116",1.00590947957577
"TRAPPC2P1",1.00590947957577
"GLTPD2",1.00591951258673
"LCAT",1.0059490126354
"VWA1",1.00597050615008
"KANK3",1.00601277930823
"ITGAE",1.00601277930823
"TMEM5",1.00601277930823
"ZNF140",1.00601277930823
"ZNF554",1.00601277930823
"MMP15",1.006015275515
"CYGB",1.0060199427048
"IFITM3",1.00603686188808
"ADAMTSL4",1.00607272526413
"PROS1",1.00611811503349
"SMCO4",1.00618185881906
"SF3B2",1.00619803831828
"SHC2",1.00620285760358
"MUM1",1.00626507658455
"PIGO",1.00628460603321
"RPL6",1.00631958763215
"AR",1.00634836736814
"RPS15A",1.00637919123551
"MT-ND5",1.00638278597994
"TMEM123",1.00640373681164
"CPN1",1.00645010941132
"FAM8A1",1.00651989759647
"CBS",1.00652266757469
"KLF3",1.00653460271616
"NDUFB7",1.00655226503257
"SMARCA4",1.00655677113245
"CUTC",1.00656732724143
